latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
31.04988,75.74369,346.49,0.54,0.42,2025-05-11,0822,N21,VIIRS,n,2.0NRT,310.98,7.73,D
31.09826,76.14943,344.64,0.57,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,309.46,8.29,D
31.05438,75.74874,340.97,0.54,0.42,2025-05-11,0822,N21,VIIRS,n,2.0NRT,309.38,9.04,D
31.07854,75.93149,336.39,0.55,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,307.63,7.61,D
31.0779,75.9257,349.75,0.55,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,312.08,7.61,D
31.04151,75.49527,342.72,0.53,0.42,2025-05-11,0822,N21,VIIRS,n,2.0NRT,312.11,10.23,D
31.06869,75.70054,349.77,0.54,0.42,2025-05-11,0822,N21,VIIRS,n,2.0NRT,311.03,11.86,D
31.03406,75.3963,339.06,0.52,0.42,2025-05-11,0822,N21,VIIRS,n,2.0NRT,305.94,6.07,D
31.12401,76.16374,336.26,0.57,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,309.03,2.89,D
31.07319,75.70557,338.37,0.54,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,308.95,13.36,D
31.07255,75.69993,346.42,0.54,0.42,2025-05-11,0822,N21,VIIRS,n,2.0NRT,313.82,29.79,D
31.07706,75.70497,337.66,0.54,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,307.68,13.36,D
31.14518,76.17271,339.32,0.57,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,310.71,7.27,D
31.08548,75.64076,343.45,0.54,0.42,2025-05-11,0822,N21,VIIRS,n,2.0NRT,313.79,26.57,D
31.12685,75.93589,345.06,0.56,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,313.74,10.26,D
31.11189,75.76872,335.95,0.54,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,307.17,4.07,D
31.16172,76.13989,338.52,0.57,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,312.34,7.48,D
31.16836,76.16315,340.26,0.57,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,308.65,8.67,D
31.16163,76.0316,333.74,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,306.89,4,D
31.11227,75.50092,345.35,0.53,0.42,2025-05-11,0822,N21,VIIRS,n,2.0NRT,312.17,11.97,D
31.16272,75.90098,338.95,0.55,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,312.76,5.67,D
31.15146,75.80326,340.3,0.55,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,310.95,9.88,D
31.1148,75.48933,334.44,0.53,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,309.26,7.95,D
31.15536,75.80267,340.55,0.55,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,310.61,5.65,D
31.19674,76.12859,339.81,0.57,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,309.59,4.83,D
31.17523,75.94037,336.48,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,311.33,6.94,D
31.11448,75.49866,342.57,0.53,0.42,2025-05-11,0822,N21,VIIRS,n,2.0NRT,312.48,9.88,D
31.16262,75.89936,339.76,0.55,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,314.37,7.69,D
31.15194,75.80149,343.8,0.55,0.42,2025-05-11,0822,N21,VIIRS,n,2.0NRT,310.5,6.56,D
31.11707,75.48704,337.66,0.53,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,308.2,6.02,D
31.15583,75.8009,339.11,0.55,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,309.63,6.56,D
31.17488,75.93884,337.94,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,311.52,8.04,D
31.19986,76.13271,337.49,0.57,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,308.89,5.78,D
31.19922,76.12675,337.96,0.57,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,308.47,5.78,D
31.17563,75.90917,342.12,0.55,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,311.07,8.86,D
31.14486,75.59556,338.74,0.53,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,312.45,10.03,D
31.14997,75.60612,340.38,0.53,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,311,7.87,D
31.14495,75.56152,342.97,0.53,0.42,2025-05-11,0822,N21,VIIRS,n,2.0NRT,312.68,9.41,D
31.17037,75.68298,339.18,0.54,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,312.41,7.8,D
31.22172,76.11124,338.32,0.57,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,307.28,5.76,D
31.20942,75.99892,342.1,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,312.38,26.2,D
31.22308,76.08688,336.59,0.57,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,309.77,5.91,D
31.2186,76.00948,335.75,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,308.82,5.07,D
31.23169,76.05546,343.97,0.57,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,312.71,12.42,D
31.23104,76.04955,348.9,0.56,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,313.71,12.42,D
31.19804,75.75369,337.97,0.54,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,310.82,6.34,D
31.23564,76.05486,339.9,0.57,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,309.22,8.2,D
31.23433,76.04305,338.31,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,312.49,9.91,D
31.21353,75.85629,337.06,0.55,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,309.09,1.87,D
31.20966,75.82175,337.41,0.55,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,309.97,4.35,D
31.19743,75.71334,342.36,0.54,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,315.07,25.6,D
31.23828,76.04244,343.91,0.56,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,313.91,9.91,D
31.24486,76.06549,347.68,0.57,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,313.48,16.49,D
31.2442,76.05957,339.12,0.57,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,313.75,16.49,D
31.24224,76.04184,341.86,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,312.85,10.57,D
31.21545,75.59597,349.94,0.53,0.42,2025-05-11,0822,N21,VIIRS,n,2.0NRT,316.87,11.79,D
31.26788,76.01993,354.4,0.56,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,312.7,18.37,D
31.26721,76.01404,335.07,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,308.85,3.28,D
31.31424,76.36245,336.93,0.39,0.44,2025-05-11,0822,N21,VIIRS,l,2.0NRT,310.31,6.71,D
31.31963,76.37418,350.66,0.39,0.44,2025-05-11,0822,N21,VIIRS,n,2.0NRT,313.2,7.71,D
31.28224,75.96997,340.44,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,311.25,7.48,D
31.28157,75.96412,343.02,0.56,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,311.75,11.33,D
31.28227,75.97405,338.1,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,311.98,4.76,D
31.281,75.96233,339.05,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,310.96,8.65,D
31.28494,75.96172,337.04,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,310.55,5.23,D
31.31318,75.92761,335.59,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,310.54,5.37,D
31.26536,75.50091,336.64,0.53,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,310.84,5.01,D
31.3126,75.88625,338.23,0.56,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,310.47,9.78,D
31.31195,75.88046,344.79,0.55,0.43,2025-05-11,0822,N21,VIIRS,n,2.0NRT,312.56,14.37,D
31.31135,75.83931,343.64,0.55,0.43,2025-05-11,0822,N21,VIIRS,l,2.0NRT,314.66,11.05,D
31.31728,75.71588,367,0.54,0.42,2025-05-11,0822,N21,VIIRS,l,2.0NRT,325.93,187.99,D
30.58214,75.96409,338.3,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312,4.53,D
30.58155,75.96011,344.68,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,312.64,5.27,D
30.58096,75.95613,339.27,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312,5.27,D
30.60675,76.10699,339.35,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,311.48,3.84,D
30.58754,75.95481,342.89,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,316.98,25.7,D
30.58576,75.94287,340.2,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.96,23.35,D
30.58131,75.89049,343.67,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,313.57,7.67,D
30.57356,75.83888,340.64,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.5,5.01,D
30.51747,75.42493,337.01,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,310.8,3.52,D
30.57924,75.80908,339.76,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.63,5.49,D
30.60339,75.94754,343.86,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,317.78,14.47,D
30.5289,75.45529,346.68,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,315.76,14.41,D
30.60668,75.94688,345,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,317.51,13.87,D
30.53765,75.49029,340.15,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,314.73,8.9,D
30.53704,75.48632,341.76,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.26,8.34,D
30.61353,75.97012,338.39,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.8,5.99,D
30.60878,75.93826,345.67,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,317.06,11.84,D
30.6064,75.92234,349.64,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,316.88,11.34,D
30.60969,75.92168,349.46,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,318.9,11.77,D
30.59657,75.83425,346.07,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,320.06,15.54,D
30.5834,75.74683,343.81,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,313.4,4.1,D
30.58281,75.74286,341.18,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,314.68,4.1,D
30.59986,75.83359,343.57,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,315.88,15.54,D
30.62281,75.96416,344.49,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,317.92,7.87,D
30.54434,75.42351,343.95,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,314.69,8.52,D
30.6151,75.82233,338.19,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.62,5.4,D
30.54992,75.39372,338.24,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,311.76,5.27,D
30.65767,76.08453,340.48,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.66,7.49,D
30.64493,75.97616,345.17,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,314.86,8.34,D
30.59767,75.66209,336.78,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,307.53,2.71,D
30.62765,75.8157,339.67,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.56,7.99,D
30.63368,75.80657,342.13,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,316.54,7,D
30.65364,75.91727,346.39,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,318.25,8.09,D
30.63697,75.80591,339.1,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,311.84,7,D
30.62681,75.73832,338.82,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,311.97,7.38,D
30.65396,75.89669,343.77,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,316.17,4.88,D
30.62975,75.66812,334.81,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,308.03,1.88,D
30.64712,75.73831,340.2,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.12,5.02,D
30.6853,75.94786,341.45,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.17,9.24,D
30.64769,75.69724,344.56,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,314.34,4.84,D
30.69188,75.94654,341.62,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,316.43,6.69,D
30.62046,75.47357,337.69,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,311.68,3.4,D
30.74809,76.28139,338.51,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.15,5.53,D
30.65242,75.63895,341.01,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.76,4.18,D
30.74327,76.17909,341.39,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,312.94,3.18,D
30.72942,76.06236,343.75,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,316,7.5,D
30.72085,75.98181,337.69,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,311.17,2.7,D
30.67966,75.70714,343.93,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,311.28,6.2,D
30.74463,76.09639,344.41,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,317.37,12.93,D
30.63784,75.38814,347.15,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,310.58,3.79,D
30.78664,76.33588,345.75,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,317.56,10.04,D
30.69341,75.70845,341.58,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.02,3.27,D
30.69669,75.70779,343.78,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,309.85,3.27,D
30.71825,75.80592,344.81,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,315.14,7.22,D
30.70266,75.70248,343.71,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,311.35,5.9,D
30.69115,75.58192,338.79,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.01,5.53,D
30.71635,75.65872,350.3,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,317.24,15.83,D
30.70851,75.60706,338.22,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.76,3.46,D
30.7681,75.93234,346.47,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,314.33,9.26,D
30.7305,75.68147,346.82,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,311.6,9.59,D
30.7472,75.65759,339.75,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.22,6.49,D
30.70422,75.37549,333.29,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,307.51,1.64,D
30.77292,75.69337,348.33,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,314.53,11.71,D
30.83143,75.99371,338.16,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.63,3.11,D
30.83472,75.99305,341.36,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.48,3.11,D
30.79355,75.7179,343.01,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,314.49,5.28,D
30.89686,76.36939,340.91,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,315.66,3.19,D
30.79011,75.58325,338.73,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.21,3.75,D
30.79728,75.58588,343.59,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,311.98,6.01,D
30.89647,76.15812,348.03,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,316.72,8.58,D
30.86855,75.64951,339.25,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.36,6.94,D
30.9755,76.04765,344.41,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,316.02,14.12,D
30.96948,75.86791,340.63,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,313.6,2.36,D
30.944,75.58528,338.96,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.52,8.24,D
31.04714,76.25764,344.04,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,315.03,7.73,D
31.03839,76.03563,344.26,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,312.54,9.72,D
31.04228,76.03898,338.37,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,310.44,2.48,D
31.04168,76.03497,347.53,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,312.06,4.92,D
31.10142,76.28014,343.58,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,314.17,7.86,D
31.13448,76.27361,336.91,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,309.54,1.58,D
31.13927,76.00411,344.04,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,317.57,8.6,D
31.17448,76.22108,339.81,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.44,1.33,D
31.17283,76.16323,351.92,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,318.4,11.44,D
31.13727,75.92179,352.44,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,316.93,8.36,D
31.14056,75.92113,354.31,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,321.62,23.77,D
31.14266,75.91245,349.21,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,321.13,15.55,D
31.18746,76.19357,343.7,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,314.09,5.85,D
31.1105,75.53986,354.61,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,316.33,13.57,D
31.16262,75.70258,341.55,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.38,5.53,D
31.20791,75.96187,350.1,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,317.98,7.89,D
31.20731,75.95785,348.14,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,315.19,7.89,D
31.14808,75.51612,340.19,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,315.17,9.3,D
31.21185,75.91969,340.89,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.83,7.14,D
31.25228,76.10223,338.54,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.21,4.69,D
31.25557,76.10157,340.65,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.88,4.21,D
31.20595,75.69788,338.74,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.69,9.88,D
31.31253,76.35287,339.7,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.11,7.54,D
31.27715,76.10971,349.36,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,313.87,7.05,D
31.29847,76.09299,342.52,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,314.84,8.27,D
31.25971,76.12983,338.05,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,311.79,4.57,D
30.42281,76.28996,338.3,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.93,4.4,D
30.42682,76.24805,343.64,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.66,7.54,D
30.42382,76.11319,340.22,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,314.92,11.42,D
30.43522,76.09863,344.51,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,316.66,8.49,D
30.44206,76.12188,351.39,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,316.61,14.67,D
30.44661,76.08408,346.47,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,317.7,13.62,D
30.47746,76.2463,341.43,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.25,13.11,D
30.48121,76.24644,343.32,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,315.15,8.58,D
30.48062,76.24244,343.24,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,316.61,7.35,D
30.42572,75.82726,349.17,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,315.66,7.47,D
30.42392,75.81535,345.03,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,315.39,12.04,D
30.42721,75.8147,342.67,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,317.56,12.04,D
30.44868,75.91251,344.39,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,316.11,6.98,D
30.44273,75.87289,341.88,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,315.92,6.81,D
30.42721,75.76974,339.96,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,314.34,6.13,D
30.44244,75.84842,340.82,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.44,3.08,D
30.43527,75.75585,349.97,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,316.68,11.9,D
30.50817,76.13013,339.37,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.63,5.28,D
30.50522,76.11019,338.77,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,312.56,10.68,D
30.45588,75.7803,341.2,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.91,4.95,D
30.50792,76.10555,367,0.39,0.36,2025-05-12,0803,N21,VIIRS,h,2.0NRT,316.99,13.3,D
30.46246,75.77898,337.5,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,311.72,2.66,D
30.43179,75.57685,343.59,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,312.07,5.88,D
30.47053,75.81006,341.17,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,316.16,8.48,D
30.46993,75.80609,348.72,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,318.46,8.48,D
30.46874,75.79816,348.48,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,318.56,15.32,D
30.44069,75.54645,342.49,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,309.68,4.22,D
30.49055,75.83057,345.83,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,316.18,7.44,D
30.49025,75.80609,342.96,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,316.55,8.48,D
30.56472,76.28353,344.95,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,315.83,5.92,D
30.54914,76.15488,340.29,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,313.03,4.6,D
30.45226,75.51141,348.73,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,316.26,15.01,D
30.5725,76.29025,348.1,0.39,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,316.6,11.66,D
30.44728,75.43481,343.47,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,310.35,6.41,D
30.57557,76.26492,346.04,0.39,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,317.3,11.41,D
30.45725,75.4777,337.66,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,310.1,2.61,D
30.47887,75.53048,337.99,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,311.2,4.94,D
30.52217,75.76738,341.07,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,316.04,6.6,D
30.52665,75.72967,343.85,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,314.06,6.88,D
30.51764,75.67014,334.4,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,308.1,7.34,D
30.49653,75.5314,338.46,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,312.07,4.75,D
30.53532,75.76472,343.65,0.38,0.36,2025-05-12,0803,N21,VIIRS,l,2.0NRT,314.57,5.52,D
30.52993,75.729,347.88,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,313.65,6.88,D
30.52093,75.66948,345.54,0.38,0.36,2025-05-12,0803,N21,VIIRS,n,2.0NRT,312.78,7.34,D
30.47246,75.96137,306.84,0.48,0.4,2025-05-12,2025,N21,VIIRS,n,2.0NRT,292.9,0.86,N
30.65965,75.55926,335.52,0.51,0.41,2025-05-13,0744,N21,VIIRS,l,2.0NRT,306.28,1.74,D
30.42004,76.23124,339.61,0.48,0.4,2025-05-13,0744,N21,VIIRS,n,2.0NRT,309.54,5.83,D
30.43564,76.05291,341.71,0.49,0.4,2025-05-13,0744,N21,VIIRS,l,2.0NRT,312.48,11.14,D
30.43455,76.02692,348.58,0.49,0.4,2025-05-13,0744,N21,VIIRS,n,2.0NRT,312.42,11.6,D
30.44186,76.02513,339.94,0.49,0.4,2025-05-13,0744,N21,VIIRS,l,2.0NRT,311.28,11.24,D
30.43409,75.96371,338.93,0.5,0.41,2025-05-13,0744,N21,VIIRS,l,2.0NRT,309.12,7.99,D
30.42738,75.92822,340.21,0.5,0.41,2025-05-13,0744,N21,VIIRS,l,2.0NRT,311.44,6.85,D
30.44509,75.96098,336.5,0.5,0.41,2025-05-13,0744,N21,VIIRS,l,2.0NRT,308.34,5.78,D
30.4255,75.81638,339.33,0.5,0.41,2025-05-13,0744,N21,VIIRS,l,2.0NRT,309.58,5.67,D
30.48707,76.12385,335.48,0.49,0.4,2025-05-13,0744,N21,VIIRS,l,2.0NRT,308.65,3.37,D
30.42724,75.80518,339.51,0.5,0.41,2025-05-13,0744,N21,VIIRS,l,2.0NRT,310.45,11.25,D
30.49901,76.16762,342.48,0.48,0.4,2025-05-13,0744,N21,VIIRS,n,2.0NRT,308.22,5.44,D
30.50265,76.16673,335.84,0.48,0.4,2025-05-13,0744,N21,VIIRS,l,2.0NRT,309.54,3.85,D
30.42683,75.76205,338.94,0.51,0.41,2025-05-13,0744,N21,VIIRS,l,2.0NRT,309.8,5.22,D
30.4614,75.92513,341.39,0.5,0.41,2025-05-13,0744,N21,VIIRS,n,2.0NRT,309.41,7.66,D
30.45279,75.87929,345.12,0.5,0.41,2025-05-13,0744,N21,VIIRS,n,2.0NRT,311.01,10.7,D
