latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
30.54778,76.29784,335.39,0.43,0.62,2024-11-01,0710,N20,VIIRS,n,2,304.3,3.14,D,0
30.44665,75.89902,334.06,0.46,0.64,2024-11-01,0710,N20,VIIRS,n,2,303.1,3.91,D,0
30.44521,75.8694,336.3,0.46,0.64,2024-11-01,0710,N20,VIIRS,n,2,302.32,5.63,D,0
30.56861,76.33334,367,0.43,0.62,2024-11-01,0710,N20,VIIRS,h,2,304.68,11.21,D,0
30.51188,76.06006,335.48,0.45,0.63,2024-11-01,0710,N20,VIIRS,n,2,303.3,2.5,D,0
30.60716,76.2969,333.28,0.43,0.62,2024-11-01,0710,N20,VIIRS,n,2,302.53,2.27,D,0
30.58209,76.19602,330.37,0.44,0.62,2024-11-01,0710,N20,VIIRS,n,2,301.66,2.22,D,0
30.64559,76.29472,349.84,0.43,0.62,2024-11-01,0710,N20,VIIRS,n,2,302.1,8.6,D,0
30.6445,76.29037,341.16,0.43,0.62,2024-11-01,0710,N20,VIIRS,n,2,306.06,5.56,D,0
30.64999,76.28854,330.29,0.43,0.62,2024-11-01,0710,N20,VIIRS,l,2,301.82,5.56,D,0
30.58107,75.94494,367,0.45,0.63,2024-11-01,0710,N20,VIIRS,h,2,305.6,7.42,D,0
30.59129,75.96126,333.23,0.45,0.63,2024-11-01,0710,N20,VIIRS,n,2,302.07,2.77,D,0
30.59014,75.9567,330.65,0.45,0.63,2024-11-01,0710,N20,VIIRS,n,2,303.94,2.77,D,0
30.51554,75.66419,345.23,0.47,0.64,2024-11-01,0710,N20,VIIRS,n,2,303.09,4.87,D,0
30.59442,75.92558,348.13,0.45,0.63,2024-11-01,0710,N20,VIIRS,n,2,304.55,5.15,D,0
30.5261,75.46185,331.6,0.49,0.65,2024-11-01,0710,N20,VIIRS,l,2,302.14,3.79,D,0
30.69036,75.96255,332.19,0.45,0.63,2024-11-01,0710,N20,VIIRS,n,2,302.83,2.01,D,0
30.77967,76.26862,341.61,0.43,0.62,2024-11-01,0710,N20,VIIRS,n,2,302.02,4.08,D,0
30.5759,75.41918,334.37,0.49,0.65,2024-11-01,0710,N20,VIIRS,n,2,302.9,2.29,D,0
30.83835,76.33759,333.51,0.42,0.61,2024-11-01,0710,N20,VIIRS,n,2,302.34,2.2,D,0
30.80392,76.21001,330.78,0.43,0.62,2024-11-01,0711,N20,VIIRS,n,2,303.09,2.31,D,0
30.74174,75.53786,332.08,0.47,0.64,2024-11-01,0711,N20,VIIRS,n,2,302.75,2.69,D,0
30.73277,75.47835,367,0.48,0.65,2024-11-01,0711,N20,VIIRS,h,2,306.28,6.77,D,0
30.73848,75.47637,330.8,0.48,0.65,2024-11-01,0711,N20,VIIRS,n,2,303.61,6.77,D,0
30.96107,76.3158,334.15,0.42,0.61,2024-11-01,0711,N20,VIIRS,n,2,303.24,3.13,D,0
30.7406,75.53629,335.18,0.47,0.64,2024-11-01,0711,N20,VIIRS,n,2,304.59,2.79,D,0
30.73701,75.47502,367,0.48,0.65,2024-11-01,0711,N20,VIIRS,h,2,306.89,12.99,D,0
30.97157,75.47398,333.84,0.47,0.64,2024-11-01,0711,N20,VIIRS,n,2,303.52,4.09,D,0
31.06458,75.85841,340.54,0.45,0.63,2024-11-01,0711,N20,VIIRS,n,2,302.53,4.74,D,0
30.97068,75.4726,338.05,0.47,0.64,2024-11-01,0711,N20,VIIRS,n,2,303.93,3.93,D,0
31.05529,75.6328,367,0.46,0.64,2024-11-01,0711,N20,VIIRS,h,2,303.32,17.74,D,0
31.0541,75.62817,348.46,0.46,0.64,2024-11-01,0711,N20,VIIRS,n,2,308.78,17.74,D,0
31.18295,76.11098,332.15,0.43,0.62,2024-11-01,0711,N20,VIIRS,n,2,302.13,4.14,D,0
31.2072,75.62283,332.47,0.46,0.63,2024-11-01,0711,N20,VIIRS,n,2,301.45,3.98,D,0
30.43008,76.11459,347.27,0.55,0.68,2024-11-01,0851,N20,VIIRS,n,2,303.15,5.09,D,0
30.4367,76.00487,343.94,0.54,0.68,2024-11-01,0851,N20,VIIRS,n,2,302.3,7.18,D,0
30.43638,75.99918,341.14,0.54,0.68,2024-11-01,0851,N20,VIIRS,n,2,302.99,7.18,D,0
30.43645,75.78001,367,0.52,0.67,2024-11-01,0851,N20,VIIRS,h,2,305.7,10.18,D,0
30.43741,75.79658,342.38,0.52,0.67,2024-11-01,0851,N20,VIIRS,n,2,303.49,5.04,D,0
30.45972,76.07808,336.52,0.54,0.68,2024-11-01,0851,N20,VIIRS,n,2,302.02,4.06,D,0
30.46602,76.07771,339.67,0.54,0.68,2024-11-01,0851,N20,VIIRS,n,2,302.01,4.06,D,0
30.48866,76.37103,335.97,0.57,0.69,2024-11-01,0851,N20,VIIRS,n,2,302.81,4.89,D,0
30.48179,76.24614,345.23,0.56,0.69,2024-11-01,0851,N20,VIIRS,n,2,302.98,6.78,D,0
30.47167,76.06583,333.86,0.54,0.68,2024-11-01,0851,N20,VIIRS,n,2,301.92,4.56,D,0
30.49507,76.37068,346.78,0.57,0.69,2024-11-01,0851,N20,VIIRS,n,2,302.62,4.89,D,0
30.45569,75.68542,341.99,0.51,0.66,2024-11-01,0851,N20,VIIRS,n,2,303.55,5.7,D,0
30.43428,76.00404,355.95,0.54,0.68,2024-11-01,0851,N20,VIIRS,n,2,303.07,10.8,D,0
30.43628,75.79543,340.48,0.52,0.67,2024-11-01,0851,N20,VIIRS,n,2,304.12,4.79,D,0
30.43571,75.78437,332.72,0.52,0.67,2024-11-01,0851,N20,VIIRS,n,2,302.32,6.82,D,0
30.43542,75.77885,355.58,0.52,0.67,2024-11-01,0851,N20,VIIRS,n,2,305.5,6.82,D,0
30.46314,76.07687,367,0.54,0.68,2024-11-01,0851,N20,VIIRS,h,2,303.66,9.95,D,0
30.49036,76.37016,356.08,0.57,0.69,2024-11-01,0851,N20,VIIRS,n,2,304.31,8.22,D,0
30.48422,76.24509,335.93,0.56,0.69,2024-11-01,0851,N20,VIIRS,n,2,302.85,4.02,D,0
30.50393,76.01102,367,0.54,0.68,2024-11-01,0851,N20,VIIRS,h,2,303.68,8.81,D,0
30.53345,75.86179,350.78,0.53,0.67,2024-11-01,0851,N20,VIIRS,n,2,302.97,5.5,D,0
30.51726,75.47511,367,0.5,0.66,2024-11-01,0851,N20,VIIRS,h,2,303.86,11.54,D,0
30.57142,76.32327,335.38,0.56,0.69,2024-11-01,0851,N20,VIIRS,n,2,301.66,2.97,D,0
30.55902,75.87144,367,0.53,0.67,2024-11-01,0851,N20,VIIRS,h,2,303.23,8.32,D,0
30.57639,75.95524,333,0.54,0.68,2024-11-01,0851,N20,VIIRS,n,2,301.94,6.41,D,0
30.5315,75.85898,342.5,0.53,0.67,2024-11-01,0851,N20,VIIRS,n,2,303,4.8,D,0
30.51768,75.47186,367,0.5,0.66,2024-11-01,0851,N20,VIIRS,h,2,305.86,13.28,D,0
30.56324,75.86813,335.08,0.53,0.67,2024-11-01,0851,N20,VIIRS,n,2,301.76,6.54,D,0
30.58041,75.95766,335.88,0.54,0.68,2024-11-01,0851,N20,VIIRS,n,2,301.91,6.05,D,0
30.58011,75.95198,351.38,0.54,0.68,2024-11-01,0851,N20,VIIRS,n,2,304.2,6.05,D,0
30.55565,75.38461,331.85,0.5,0.65,2024-11-01,0851,N20,VIIRS,n,2,303.81,2.53,D,0
30.5862,75.60148,330.44,0.51,0.66,2024-11-01,0851,N20,VIIRS,l,2,301.27,3.23,D,0
30.63417,76.38923,332.76,0.57,0.69,2024-11-01,0851,N20,VIIRS,n,2,301.49,3.59,D,0
30.59234,75.60108,340.3,0.51,0.66,2024-11-01,0851,N20,VIIRS,n,2,301.73,8.07,D,0
30.78668,75.97245,337.8,0.54,0.68,2024-11-01,0851,N20,VIIRS,n,2,303.53,3.83,D,0
30.78383,75.96954,331.77,0.54,0.68,2024-11-01,0851,N20,VIIRS,n,2,303.22,4.2,D,0
30.81244,76.29104,345.58,0.56,0.69,2024-11-01,0851,N20,VIIRS,n,2,301.94,5.86,D,0
30.84519,75.82365,341.27,0.53,0.67,2024-11-01,0851,N20,VIIRS,n,2,303.74,4.55,D,0
30.87765,76.31145,335.08,0.57,0.69,2024-11-01,0851,N20,VIIRS,n,2,301.4,6.88,D,0
30.87907,76.09744,353.59,0.55,0.68,2024-11-01,0851,N20,VIIRS,n,2,304.15,7.12,D,0
30.86422,75.61154,337.9,0.51,0.66,2024-11-01,0851,N20,VIIRS,n,2,302.27,5.7,D,0
30.87952,76.31386,367,0.57,0.69,2024-11-01,0851,N20,VIIRS,h,2,302.81,8.29,D,0
30.8822,76.09939,341.65,0.55,0.68,2024-11-01,0851,N20,VIIRS,n,2,301.63,7.98,D,0
30.86372,75.60752,333.04,0.51,0.66,2024-11-01,0851,N20,VIIRS,l,2,304.82,5.25,D,0
30.95032,76.31619,335.67,0.57,0.69,2024-11-01,0851,N20,VIIRS,n,2,299.53,6.2,D,0
30.97103,76.21878,343.32,0.56,0.69,2024-11-01,0851,N20,VIIRS,n,2,302.38,7.99,D,0
30.98921,76.19986,353.18,0.56,0.69,2024-11-01,0851,N20,VIIRS,n,2,303.07,8.81,D,0
30.97313,76.22199,335.66,0.56,0.69,2024-11-01,0851,N20,VIIRS,n,2,300.88,5.67,D,0
30.99115,76.19701,340.63,0.56,0.69,2024-11-01,0851,N20,VIIRS,n,2,303.03,9.88,D,0
31.03458,76.17068,339.61,0.56,0.69,2024-11-01,0851,N20,VIIRS,n,2,301.68,3.63,D,0
31.04212,76.19393,331.29,0.56,0.69,2024-11-01,0851,N20,VIIRS,n,2,300.92,2.56,D,0
31.05647,75.86062,367,0.53,0.67,2024-11-01,0851,N20,VIIRS,h,2,303.06,14.19,D,0
31.05439,75.85975,367,0.53,0.67,2024-11-01,0851,N20,VIIRS,h,2,304.3,14.94,D,0
31.16088,76.22213,335.57,0.56,0.69,2024-11-01,0851,N20,VIIRS,n,2,300.51,3.36,D,0
30.91654,76.12836,313.33,0.58,0.52,2024-11-01,2115,N20,VIIRS,n,2,289.06,3.21,N,0
30.91612,76.12627,314.91,0.58,0.52,2024-11-01,2115,N20,VIIRS,n,2,288.63,2.51,N,0
30.80091,75.88528,324.92,0.56,0.52,2024-11-01,2115,N20,VIIRS,n,2,290.16,3.99,N,0
30.424,75.81274,340.34,0.54,0.51,2024-11-02,0832,N20,VIIRS,n,2,304.05,4.26,D,0
30.50441,76.29619,331.97,0.58,0.52,2024-11-02,0832,N20,VIIRS,n,2,303.53,2.25,D,0
30.46923,75.84203,339.24,0.54,0.51,2024-11-02,0832,N20,VIIRS,n,2,302.47,3.93,D,0
30.48387,75.74299,348.94,0.54,0.51,2024-11-02,0832,N20,VIIRS,n,2,304.34,12.26,D,0
30.51794,76.06492,341.35,0.56,0.52,2024-11-02,0832,N20,VIIRS,n,2,303.7,4.12,D,0
30.50055,75.87318,342.75,0.55,0.51,2024-11-02,0832,N20,VIIRS,n,2,306.75,5.78,D,0
30.50727,75.79174,331,0.54,0.51,2024-11-02,0832,N20,VIIRS,n,2,304.82,3.57,D,0
30.52557,75.83562,331.55,0.54,0.51,2024-11-02,0832,N20,VIIRS,n,2,305.02,3.3,D,0
30.52734,75.83299,334.6,0.54,0.51,2024-11-02,0832,N20,VIIRS,n,2,304.78,3.67,D,0
30.60729,75.52401,337.62,0.52,0.5,2024-11-02,0832,N20,VIIRS,n,2,303.81,4.98,D,0
30.98196,76.2797,335.85,0.59,0.53,2024-11-02,0832,N20,VIIRS,n,2,304.06,8.78,D,0
30.98075,76.28406,341.91,0.59,0.53,2024-11-02,0832,N20,VIIRS,n,2,303.17,6.07,D,0
31.01244,76.31188,336.7,0.59,0.53,2024-11-02,0832,N20,VIIRS,n,2,303.86,5.61,D,0
31.02001,75.83767,331.93,0.55,0.51,2024-11-02,0832,N20,VIIRS,n,2,301.01,2.48,D,0
30.98099,75.4088,330.58,0.52,0.5,2024-11-02,0832,N20,VIIRS,n,2,303.26,3.79,D,0
31.06543,76.24356,334.5,0.58,0.52,2024-11-02,0832,N20,VIIRS,n,2,302.13,6.36,D,0
31.0384,75.37819,352.89,0.52,0.5,2024-11-02,0832,N20,VIIRS,n,2,309.82,23.97,D,0
31.043,75.37766,341.69,0.52,0.5,2024-11-02,0832,N20,VIIRS,n,2,306.09,23.97,D,0
31.13013,75.66649,342.84,0.54,0.51,2024-11-02,0832,N20,VIIRS,n,2,302.43,5.36,D,0
31.22986,75.85756,337.11,0.56,0.51,2024-11-02,0832,N20,VIIRS,n,2,303.02,3.29,D,0
30.93016,75.90403,307.74,0.47,0.4,2024-11-02,2056,N20,VIIRS,n,2,290.03,0.84,N,0
30.7493,76.14046,302.6,0.49,0.4,2024-11-02,2056,N20,VIIRS,n,2,289.25,1.44,N,0
30.74835,76.14545,313.69,0.49,0.4,2024-11-02,2056,N20,VIIRS,n,2,289.84,1.64,N,0
30.42529,75.83577,340.12,0.46,0.39,2024-11-03,0813,N20,VIIRS,n,2,303.37,8.97,D,0
30.49609,76.37148,333.99,0.48,0.4,2024-11-03,0813,N20,VIIRS,n,2,303.78,6.18,D,0
30.49485,76.36147,337.07,0.48,0.4,2024-11-03,0813,N20,VIIRS,n,2,304.85,3.85,D,0
30.53896,76.36137,333.98,0.48,0.4,2024-11-03,0813,N20,VIIRS,n,2,304.68,2.44,D,0
30.47986,75.84758,333.77,0.46,0.39,2024-11-03,0813,N20,VIIRS,n,2,300.91,5.68,D,0
30.42751,75.40402,337.79,0.44,0.38,2024-11-03,0813,N20,VIIRS,n,2,303.19,6.47,D,0
30.47939,75.6693,337.59,0.45,0.39,2024-11-03,0813,N20,VIIRS,n,2,301.11,3.8,D,0
30.49961,75.7427,332.98,0.45,0.39,2024-11-03,0813,N20,VIIRS,n,2,301.02,3.67,D,0
30.49365,75.69566,333.02,0.45,0.39,2024-11-03,0813,N20,VIIRS,n,2,301.65,3.93,D,0
30.51156,75.80838,333.22,0.46,0.39,2024-11-03,0813,N20,VIIRS,n,2,300.85,2.4,D,0
30.6021,76.32572,333.47,0.48,0.4,2024-11-03,0813,N20,VIIRS,n,2,303.26,2.66,D,0
30.60141,76.32807,335.73,0.48,0.4,2024-11-03,0813,N20,VIIRS,n,2,302.13,5.05,D,0
30.61569,76.25951,333.75,0.48,0.4,2024-11-03,0813,N20,VIIRS,n,2,304.19,2.46,D,0
30.56888,75.87366,347.24,0.46,0.39,2024-11-03,0813,N20,VIIRS,n,2,303.74,7.57,D,0
30.63434,76.38439,331.67,0.48,0.4,2024-11-03,0813,N20,VIIRS,n,2,302.87,2.7,D,0
30.57312,75.84856,341.24,0.46,0.39,2024-11-03,0813,N20,VIIRS,n,2,304.27,6.9,D,0
30.54684,75.40856,339.44,0.44,0.38,2024-11-03,0813,N20,VIIRS,n,2,304.32,4.94,D,0
30.56744,75.45673,330.25,0.44,0.39,2024-11-03,0813,N20,VIIRS,n,2,303.39,1.97,D,0
30.69089,76.38567,335.83,0.49,0.4,2024-11-03,0813,N20,VIIRS,n,2,303.55,3.57,D,0
30.63183,75.84863,330.16,0.46,0.39,2024-11-03,0813,N20,VIIRS,n,2,302.08,2.86,D,0
30.60527,75.52595,332.19,0.45,0.39,2024-11-03,0813,N20,VIIRS,n,2,300.69,5.28,D,0
30.60467,75.52132,331.29,0.45,0.39,2024-11-03,0813,N20,VIIRS,l,2,302.06,4.84,D,0
30.6491,75.78248,331.85,0.46,0.39,2024-11-03,0813,N20,VIIRS,n,2,301.34,1.44,D,0
30.60807,75.46596,331.39,0.44,0.39,2024-11-03,0813,N20,VIIRS,n,2,301.51,2.16,D,0
30.6506,75.77959,331.22,0.46,0.39,2024-11-03,0813,N20,VIIRS,n,2,303.39,3.03,D,0
30.7212,76.24016,332.56,0.48,0.4,2024-11-03,0813,N20,VIIRS,n,2,302.88,2.55,D,0
30.64054,75.38048,332.11,0.44,0.38,2024-11-03,0813,N20,VIIRS,n,2,303.69,2.45,D,0
30.68595,75.62408,330.34,0.45,0.39,2024-11-03,0813,N20,VIIRS,n,2,301.41,2.58,D,0
30.75599,75.88931,333.84,0.46,0.39,2024-11-03,0813,N20,VIIRS,n,2,303.09,2.44,D,0
30.8103,76.11654,331.89,0.47,0.4,2024-11-03,0813,N20,VIIRS,n,2,301.79,2.82,D,0
30.73914,75.50697,341.6,0.45,0.39,2024-11-03,0813,N20,VIIRS,n,2,302.62,4.46,D,0
30.80239,75.49153,339.31,0.45,0.39,2024-11-03,0813,N20,VIIRS,n,2,303.13,4,D,0
30.93233,76.29856,338.6,0.48,0.4,2024-11-03,0813,N20,VIIRS,n,2,302.51,4.34,D,0
30.94406,76.27093,332.26,0.48,0.4,2024-11-03,0813,N20,VIIRS,l,2,302.98,3.09,D,0
30.86533,75.39284,336.37,0.44,0.39,2024-11-03,0813,N20,VIIRS,n,2,302.13,6.41,D,0
31.0097,76.25526,330.44,0.48,0.4,2024-11-03,0813,N20,VIIRS,n,2,302.05,2.27,D,0
31.03958,76.20053,333.38,0.48,0.4,2024-11-03,0813,N20,VIIRS,n,2,303.35,3.12,D,0
30.98281,75.58393,332.18,0.45,0.39,2024-11-03,0813,N20,VIIRS,n,2,300.02,2.19,D,0
31.17211,75.85352,339.92,0.47,0.39,2024-11-03,0813,N20,VIIRS,n,2,305.75,5.63,D,0
31.19014,75.82075,337.12,0.46,0.39,2024-11-03,0813,N20,VIIRS,n,2,304.47,11.46,D,0
31.25385,75.88201,345.12,0.47,0.4,2024-11-03,0813,N20,VIIRS,n,2,304.45,8.57,D,0
31.26653,75.835,330.98,0.47,0.39,2024-11-03,0813,N20,VIIRS,n,2,302.27,1.97,D,0
31.28706,75.85157,335.89,0.47,0.39,2024-11-03,0813,N20,VIIRS,n,2,305.22,2.72,D,0
31.31488,75.74013,338.55,0.46,0.39,2024-11-03,0813,N20,VIIRS,n,2,302.99,5.17,D,0
30.9365,75.95502,313.2,0.39,0.36,2024-11-03,2037,N20,VIIRS,n,2,288.54,0.65,N,0
30.48854,76.23883,330.16,0.38,0.36,2024-11-03,2037,N20,VIIRS,n,2,291.82,6.68,N,0
30.45168,75.90299,331.88,0.39,0.36,2024-11-04,0754,N20,VIIRS,l,2,305.3,3.46,D,0
30.45103,75.89895,332.53,0.39,0.36,2024-11-04,0754,N20,VIIRS,l,2,305.15,3.46,D,0
30.43201,75.73937,332.51,0.39,0.37,2024-11-04,0754,N20,VIIRS,n,2,304.15,2.66,D,0
30.53164,76.31814,331.87,0.39,0.36,2024-11-04,0754,N20,VIIRS,l,2,305.48,3.57,D,0
30.44921,75.80293,333.86,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,304.89,3.94,D,0
30.44394,75.77045,345.29,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,305.58,7,D,0
30.43534,75.71759,332.93,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,302.04,2.5,D,0
30.43867,75.71687,333.82,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,303.73,2.5,D,0
30.46128,75.70775,334.92,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,306.09,5.51,D,0
30.47125,75.70559,330.83,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,303.31,2.06,D,0
30.44664,75.55441,346.22,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,309.13,8.32,D,0
30.5158,75.93939,343.77,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,305.48,4.05,D,0
30.48781,75.74413,335.32,0.39,0.37,2024-11-04,0754,N20,VIIRS,n,2,304.25,3.13,D,0
30.47593,75.67081,336.47,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,304.82,2.39,D,0
30.5545,76.13937,338.9,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,303.71,3.01,D,0
30.48258,75.66936,332.89,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,302.32,2.42,D,0
30.48857,75.66383,340.57,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,303.64,3.03,D,0
30.47397,75.45586,333.11,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,303.68,2.16,D,0
30.55974,75.96006,335.3,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,304.69,3.13,D,0
30.52764,75.7196,334.16,0.39,0.37,2024-11-04,0754,N20,VIIRS,n,2,302.57,3.13,D,0
30.5593,75.87234,336.91,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,304.81,3.21,D,0
30.55934,75.85139,332.71,0.39,0.36,2024-11-04,0754,N20,VIIRS,l,2,304.14,3.39,D,0
30.554,75.37415,330.1,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,302.48,1.55,D,0
30.71946,76.38651,332.81,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,304.67,2.24,D,0
30.58549,75.53347,333.33,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,300.59,4.83,D,0
30.60282,75.53391,343.15,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,304.6,5.09,D,0
30.75035,76.38828,336.57,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,304.92,2.48,D,0
30.74451,75.89925,343.25,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,305.55,6.36,D,0
30.66529,75.38806,334.93,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,304.08,3.52,D,0
30.6857,75.49973,332.59,0.4,0.37,2024-11-04,0754,N20,VIIRS,l,2,304.56,2.27,D,0
30.71448,75.56985,349.01,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,305.2,9.34,D,0
30.73116,75.60856,337.81,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,304.73,3.04,D,0
30.70757,75.44383,332.13,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,301.91,3.32,D,0
30.70689,75.43971,332.32,0.4,0.37,2024-11-04,0754,N20,VIIRS,n,2,305.36,3.32,D,0
30.76637,75.67693,333.05,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,303.33,2.34,D,0
30.8679,76.16128,336.78,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,306.69,3.56,D,0
30.82687,75.90331,332.16,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,305.04,2,D,0
30.83694,75.85925,333.07,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,303.7,0.82,D,0
30.97768,76.27527,333.21,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,305.14,2.71,D,0
30.96694,76.20705,344.41,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,305.08,5.28,D,0
30.98062,75.61051,331.1,0.39,0.37,2024-11-04,0754,N20,VIIRS,n,2,304.24,1.25,D,0
31.12849,76.28146,341.95,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,310.49,19.41,D,0
31.0139,75.42121,332.36,0.4,0.37,2024-11-04,0754,N20,VIIRS,l,2,304.73,5.08,D,0
31.17581,76.19297,333.21,0.39,0.36,2024-11-04,0754,N20,VIIRS,l,2,304.75,1.64,D,0
31.17848,76.18825,341.15,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,309.8,17.72,D,0
31.27973,76.39918,334.74,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,301.63,1.77,D,0
31.28302,76.39848,331.74,0.39,0.36,2024-11-04,0754,N20,VIIRS,n,2,302.82,1.77,D,0
31.21514,75.8525,309.69,0.39,0.44,2024-11-04,2018,N20,VIIRS,n,2,288.52,0.75,N,0
31.00032,75.62661,312.73,0.4,0.44,2024-11-04,2018,N20,VIIRS,n,2,289.8,1.48,N,0
31.00001,75.62827,313.89,0.4,0.44,2024-11-04,2018,N20,VIIRS,n,2,289.38,1.73,N,0
30.99892,75.45285,319.95,0.41,0.45,2024-11-04,2018,N20,VIIRS,n,2,290.41,1.7,N,0
30.45094,75.95203,340.49,0.39,0.44,2024-11-05,0735,N20,VIIRS,n,2,301.34,2.68,D,0
30.42771,75.74896,340.93,0.4,0.45,2024-11-05,0735,N20,VIIRS,n,2,300.65,4.75,D,0
30.51216,76.04218,330.47,0.39,0.44,2024-11-05,0735,N20,VIIRS,n,2,301.41,2.37,D,0
30.45832,75.75383,337.69,0.4,0.45,2024-11-05,0735,N20,VIIRS,n,2,300.19,3.91,D,0
30.45748,75.74972,340.03,0.4,0.45,2024-11-05,0735,N20,VIIRS,n,2,301.19,3.91,D,0
30.51125,75.9752,339.95,0.39,0.44,2024-11-05,0735,N20,VIIRS,n,2,299.87,8.71,D,0
30.51045,75.9712,336.7,0.39,0.44,2024-11-05,0735,N20,VIIRS,n,2,300.76,7.23,D,0
30.49431,75.89062,332,0.4,0.44,2024-11-05,0735,N20,VIIRS,n,2,300.12,2.81,D,0
30.49902,75.87227,338.08,0.4,0.44,2024-11-05,0735,N20,VIIRS,n,2,301.75,3.65,D,0
30.54215,76.0677,342.03,0.39,0.44,2024-11-05,0735,N20,VIIRS,n,2,302.77,6.66,D,0
30.48582,75.78551,330.15,0.4,0.44,2024-11-05,0735,N20,VIIRS,n,2,300.35,2.47,D,0
30.59996,76.34019,335.11,0.56,0.43,2024-11-05,0735,N20,VIIRS,n,2,300.44,4.8,D,0
30.47241,75.69775,330.15,0.41,0.45,2024-11-05,0735,N20,VIIRS,l,2,301.25,2.38,D,0
30.59821,76.31041,333.22,0.56,0.43,2024-11-05,0735,N20,VIIRS,n,2,300.63,4.48,D,0
30.51171,75.85177,330.34,0.4,0.44,2024-11-05,0735,N20,VIIRS,n,2,299.57,2.47,D,0
30.51138,75.76563,339.54,0.4,0.44,2024-11-05,0735,N20,VIIRS,n,2,299.45,5.44,D,0
30.55322,75.93442,338.1,0.39,0.44,2024-11-05,0735,N20,VIIRS,n,2,301.25,2.44,D,0
30.47446,75.45277,346.35,0.42,0.45,2024-11-05,0735,N20,VIIRS,n,2,304.9,23.34,D,0
30.47274,75.44418,336.18,0.42,0.45,2024-11-05,0735,N20,VIIRS,n,2,299.97,3.72,D,0
30.47257,75.45326,352.47,0.42,0.45,2024-11-05,0735,N20,VIIRS,n,2,302.92,17.12,D,0
30.4708,75.44471,338.34,0.42,0.45,2024-11-05,0735,N20,VIIRS,n,2,300.05,4.4,D,0
30.47665,75.45216,331.79,0.42,0.45,2024-11-05,0735,N20,VIIRS,n,2,300.78,3.11,D,0
30.59556,75.93116,332.8,0.39,0.44,2024-11-05,0735,N20,VIIRS,n,2,301.65,3.11,D,0
30.6767,76.21387,331.82,0.57,0.43,2024-11-05,0735,N20,VIIRS,n,2,300.54,4.51,D,0
30.80886,76.34737,332.04,0.56,0.43,2024-11-05,0736,N20,VIIRS,n,2,300.21,3.65,D,0
30.63163,75.4612,344.94,0.42,0.45,2024-11-05,0736,N20,VIIRS,n,2,304.31,15.14,D,0
30.63888,75.45475,331.56,0.42,0.45,2024-11-05,0736,N20,VIIRS,n,2,300.63,2.02,D,0
30.6963,75.50616,340.97,0.41,0.45,2024-11-05,0736,N20,VIIRS,n,2,301.83,8.54,D,0
30.78102,75.91232,341.26,0.39,0.44,2024-11-05,0736,N20,VIIRS,n,2,300.82,3.62,D,0
30.92919,75.90764,332.48,0.39,0.44,2024-11-05,0736,N20,VIIRS,n,2,302.89,2.43,D,0
30.9959,76.11872,334.78,0.57,0.43,2024-11-05,0736,N20,VIIRS,n,2,299.76,3.81,D,0
30.9998,76.11768,337.94,0.57,0.43,2024-11-05,0736,N20,VIIRS,n,2,299.19,8.91,D,0
31.07208,76.17605,334.78,0.56,0.43,2024-11-05,0736,N20,VIIRS,n,2,299.61,5.28,D,0
31.07596,76.17502,332.61,0.56,0.43,2024-11-05,0736,N20,VIIRS,n,2,298.96,5.28,D,0
